,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
11238,11334,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11239,11335,203,OffSeason,[0-1],Standard,[0-160],[3-4],True
11240,11336,578,WinterVacation,[4-7],Nonref,[0-160],[2-2],True
11241,11337,172,OffSeason,[0-1],Nonref,[160-260],[3-4],False
11242,11338,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11243,11339,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
11244,11340,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11245,11341,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11246,11342,47,WinterVacation,[2-3],Standard,[0-160],[2-2],True
11247,11343,597,Christmas,[4-7],Standard,[260-360],[5-inf],False
11248,11344,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11249,11345,42,OffSeason,[4-7],Standard,[160-260],[3-4],True
11250,11346,929,Christmas,[8-inf],Standard,[160-260],[2-2],True
11251,11348,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11252,11349,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11253,11350,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11254,11351,561,OffSeason,[0-1],Standard,[160-260],[5-inf],False
11255,11352,562,Christmas,[4-7],Standard,[160-260],[3-4],True
11256,11354,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11257,1818,565,OffSeason,[0-1],Nonref,[0-160],[1-1],False
11258,11355,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11259,11356,161,OffSeason,[0-1],Standard,[0-160],[1-1],False
11260,11357,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11261,11358,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
11262,11359,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11263,11360,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11264,246,124,WinterVacation,[2-3],Standard,[0-160],[2-2],False
11265,11361,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
11266,11363,40,OffSeason,[2-3],Standard,[0-160],[1-1],False
11267,1,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11268,11364,29,OffSeason,[4-7],Standard,[0-160],[2-2],False
11269,7530,654,Christmas,[8-inf],Standard,[160-260],[3-4],True
11270,11365,573,OffSeason,[0-1],Standard,[160-260],[5-inf],True
11271,10789,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11272,11366,35,OffSeason,[2-3],Standard,[160-260],[2-2],True
11273,8321,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11274,11367,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11275,11368,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11276,11369,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11277,11370,116,WinterVacation,[2-3],Standard,[160-260],[3-4],False
11278,5393,940,NewYear,[4-7],Standard,[260-360],[2-2],False
11279,11371,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11280,11372,39,OffSeason,[2-3],Standard,[260-360],[5-inf],True
11281,11373,32,OffSeason,[2-3],Standard,[0-160],[5-inf],True
11282,11374,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
11283,5207,161,OffSeason,[0-1],Standard,[0-160],[1-1],False
11284,11375,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11285,11376,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11286,11377,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
11287,11378,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11288,11379,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
11289,11380,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
11290,11381,935,NewYear,[2-3],Standard,[360-500],[3-4],False
11291,11382,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11292,11383,547,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
11293,11384,593,OffSeason,[0-1],Standard,[0-160],[5-inf],True
11294,11385,297,OffSeason,[0-1],Standard,[0-160],[3-4],False
11295,11386,561,OffSeason,[0-1],Standard,[160-260],[5-inf],False
11296,11387,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11297,11388,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11298,11390,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11299,11391,607,NewYear,[2-3],Nonref,[500-900],[5-inf],False
11300,11392,212,OffSeason,[0-1],Standard,[0-160],[2-2],True
11301,11393,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11302,11394,161,OffSeason,[0-1],Standard,[0-160],[1-1],False
11303,11395,941,NewYear,[4-7],Nonref,[360-500],[3-4],False
11304,11396,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
11305,11397,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False
11306,5207,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
11307,11398,548,WinterVacation,[4-7],Standard,[160-260],[3-4],True
11308,11399,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11309,11400,942,NewYear,[4-7],Nonref,[260-360],[2-2],False
11310,11401,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11311,11402,297,OffSeason,[0-1],Standard,[0-160],[3-4],False
11312,5244,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11313,2930,219,OffSeason,[2-3],Nonref,[160-260],[1-1],True
11314,11403,717,WinterVacation,[2-3],Standard,[0-160],[5-inf],True
11315,11404,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
11316,8120,343,OffSeason,[0-1],Standard,[160-260],[3-4],True
11317,11405,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11318,11406,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11319,11407,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11320,6778,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11321,11408,941,NewYear,[4-7],Nonref,[360-500],[3-4],False
11322,11409,660,NewYear,[2-3],Nonref,[360-500],[3-4],False
11323,11411,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11324,11412,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11325,11413,35,OffSeason,[2-3],Standard,[160-260],[2-2],True
11326,11414,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11327,11415,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11328,11416,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11329,11417,125,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
11330,11418,574,OffSeason,[0-1],Standard,[160-260],[3-4],False
11331,11419,253,OffSeason,[0-1],Standard,[0-160],[2-2],False
11332,11420,587,OffSeason,[0-1],Nonref,[0-160],[5-inf],False
11333,11421,943,NewYear,[2-3],Standard,[260-360],[5-inf],False
11334,11422,40,OffSeason,[2-3],Standard,[0-160],[1-1],False
11335,11423,603,OffSeason,[0-1],Standard,[360-500],[3-4],False
11336,11424,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11337,11425,944,OffSeason,[0-1],Nonref,[260-360],[5-inf],False
11338,11426,40,OffSeason,[2-3],Standard,[0-160],[1-1],False
11339,11427,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
11340,11428,32,OffSeason,[2-3],Standard,[0-160],[5-inf],True
11341,11429,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True
11342,11430,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11343,11431,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11344,11432,862,OffSeason,[0-1],Standard,[260-360],[5-inf],False
11345,11220,297,OffSeason,[0-1],Standard,[0-160],[3-4],False
11346,11433,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11347,11434,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
11348,11435,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11349,11436,945,NewYear,[4-7],Standard,[260-360],[5-inf],True
11350,11437,691,Christmas,[2-3],Standard,[160-260],[2-2],True
11351,11438,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
11352,11439,47,WinterVacation,[2-3],Standard,[0-160],[2-2],True
11353,11440,150,OffSeason,[8-inf],Nonref,[0-160],[2-2],True
11354,11441,593,OffSeason,[0-1],Standard,[0-160],[5-inf],True
11355,5270,591,Christmas,[2-3],Standard,[260-360],[5-inf],True
11356,11442,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
11357,11443,154,OffSeason,[2-3],Nonref,[0-160],[1-1],True
11358,11444,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
11359,11445,731,WinterVacation,[4-7],Standard,[0-160],[2-2],False
11360,11446,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11361,9328,355,OffSeason,[0-1],Nonref,[160-260],[3-4],True
11362,11447,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11363,11448,921,Christmas,[4-7],Standard,[260-360],[5-inf],True
11364,11449,578,WinterVacation,[4-7],Nonref,[0-160],[2-2],True
11365,4307,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11366,11450,161,OffSeason,[0-1],Standard,[0-160],[1-1],False
11367,11451,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11368,11452,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11369,11453,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
11370,11454,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11371,7677,90,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
11372,11455,37,OffSeason,[2-3],Standard,[160-260],[3-4],False
11373,11456,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11374,11457,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11375,11458,169,OffSeason,[2-3],Nonref,[160-260],[2-2],False
11376,1776,194,OffSeason,[4-7],Nonref,[0-160],[1-1],False
11377,11459,651,NewYear,[2-3],Standard,[500-900],[5-inf],False
11378,11460,35,OffSeason,[2-3],Standard,[160-260],[2-2],True
11379,11461,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
11380,11462,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
11381,11463,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11382,11464,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
11383,11465,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11384,11466,59,OffSeason,[0-1],Standard,[360-500],[2-2],True
11385,11467,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11386,11468,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11387,11469,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11388,11470,47,WinterVacation,[2-3],Standard,[0-160],[2-2],True
11389,11471,66,WinterVacation,[2-3],Nonref,[0-160],[2-2],True
11390,11472,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11391,11473,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11392,11474,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11393,11475,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11394,11476,37,OffSeason,[2-3],Standard,[160-260],[3-4],False
11395,11477,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11396,11478,203,OffSeason,[0-1],Standard,[0-160],[3-4],True
11397,11480,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11398,4160,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11399,11481,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11400,11482,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
11401,11483,946,NewYear,[2-3],Standard,[360-500],[2-2],False
11402,11484,547,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
11403,11485,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11404,11486,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
11405,11488,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True
11406,11489,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11407,11490,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11408,11491,151,OffSeason,[2-3],Nonref,[160-260],[2-2],True
11409,11493,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11410,11494,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11411,11495,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
11412,11496,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11413,11497,717,WinterVacation,[2-3],Standard,[0-160],[5-inf],True
11414,11497,48,WinterVacation,[2-3],Standard,[0-160],[3-4],True
11415,11497,48,WinterVacation,[2-3],Standard,[0-160],[3-4],True
11416,11498,170,OffSeason,[4-7],Nonref,[0-160],[1-1],True
11417,11499,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11418,11500,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11419,11501,549,NewYear,[4-7],Standard,[260-360],[3-4],True
11420,11502,749,WinterVacation,[2-3],Standard,[160-260],[2-2],True
11421,11503,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
11422,11504,947,Christmas,[2-3],Standard,[260-360],[2-2],True
11423,9583,203,OffSeason,[0-1],Standard,[0-160],[3-4],True
11424,11506,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11425,7031,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11426,11507,945,NewYear,[4-7],Standard,[260-360],[5-inf],True
11427,11508,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11428,11509,572,OffSeason,[0-1],Nonref,[0-160],[1-1],True
11429,11510,40,OffSeason,[2-3],Standard,[0-160],[1-1],False
11430,11511,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11431,11512,948,Christmas,[2-3],Standard,[160-260],[5-inf],True
11432,11513,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
11433,11514,232,OffSeason,[8-inf],Nonref,[0-160],[3-4],True
11434,11515,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11435,11516,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True
11436,11517,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
11437,11518,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11438,11519,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11439,11519,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11440,3109,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11441,11520,592,NewYear,[2-3],Standard,[260-360],[5-inf],True
11442,11521,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11443,11522,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
11444,11401,41,OffSeason,[4-7],Standard,[0-160],[1-1],False
11445,11524,948,Christmas,[2-3],Standard,[160-260],[5-inf],True
11446,706,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
11447,11525,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11448,11526,593,OffSeason,[0-1],Standard,[0-160],[5-inf],True
11449,11527,605,WinterVacation,[4-7],Nonref,[0-160],[2-2],False
11450,11528,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11451,11530,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11452,11531,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
11453,11532,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11454,11533,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11455,11534,32,OffSeason,[2-3],Standard,[0-160],[5-inf],True
11456,11535,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
11457,11537,48,WinterVacation,[2-3],Standard,[0-160],[3-4],True
11458,11538,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11459,1566,949,NewYear,[4-7],Standard,[260-360],[2-2],True
11460,11540,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True
11461,11541,537,OffSeason,[0-1],Standard,[0-160],[1-1],True
11462,11542,297,OffSeason,[0-1],Standard,[0-160],[3-4],False
11463,11543,243,OffSeason,[0-1],Standard,[160-260],[2-2],True
11464,11544,549,NewYear,[4-7],Standard,[260-360],[3-4],True
11465,11545,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11466,11546,547,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
11467,11548,568,OffSeason,[0-1],Nonref,[0-160],[3-4],False
11468,11549,547,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
11469,7037,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11470,11550,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11471,11551,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11472,11552,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11473,11553,568,OffSeason,[0-1],Nonref,[0-160],[3-4],False
11474,11554,151,OffSeason,[2-3],Nonref,[160-260],[2-2],True
11475,11555,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11476,11556,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11477,11464,203,OffSeason,[0-1],Standard,[0-160],[3-4],True
11478,7770,355,OffSeason,[0-1],Nonref,[160-260],[3-4],True
11479,11546,950,WinterVacation,[0-1],Standard,[160-260],[5-inf],False
11480,6798,263,OffSeason,[8-inf],Standard,[0-160],[3-4],True
11481,11557,548,WinterVacation,[4-7],Standard,[160-260],[3-4],True
11482,11558,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11483,7983,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11484,11559,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
11485,6167,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11486,11560,691,Christmas,[2-3],Standard,[160-260],[2-2],True
11487,11561,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11488,11562,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11489,11563,941,NewYear,[4-7],Nonref,[360-500],[3-4],False
11490,11564,212,OffSeason,[0-1],Standard,[0-160],[2-2],True
11491,11565,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11492,11566,355,OffSeason,[0-1],Nonref,[160-260],[3-4],True
11493,10956,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
11494,2930,565,OffSeason,[0-1],Nonref,[0-160],[1-1],False
11495,11567,123,OffSeason,[4-7],Nonref,[0-160],[3-4],False
11496,11568,651,NewYear,[2-3],Standard,[500-900],[5-inf],False
11497,11569,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11498,11570,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11499,11571,572,OffSeason,[0-1],Nonref,[0-160],[1-1],True
11500,11572,354,OffSeason,[0-1],Nonref,[260-360],[3-4],True
11501,11573,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11502,11574,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11503,11575,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
11504,11576,154,OffSeason,[2-3],Nonref,[0-160],[1-1],True
11505,11514,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
11506,11577,561,OffSeason,[0-1],Standard,[160-260],[5-inf],False
11507,11579,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11508,11580,622,WinterVacation,[2-3],Nonref,[160-260],[5-inf],True
11509,11581,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
11510,11582,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11511,11583,343,OffSeason,[0-1],Standard,[160-260],[3-4],True
11512,11584,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11513,11585,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11514,11586,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11515,11587,637,Christmas,[4-7],Nonref,[160-260],[3-4],True
11516,11588,261,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
11517,11589,66,WinterVacation,[2-3],Nonref,[0-160],[2-2],True
11518,11590,44,OffSeason,[4-7],Standard,[0-160],[1-1],True
11519,11591,506,WinterVacation,[2-3],Standard,[0-160],[3-4],False
11520,11592,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11521,11593,951,WinterVacation,[4-7],Nonref,[160-260],[3-4],True
11522,11594,76,OffSeason,[2-3],Standard,[160-260],[5-inf],False
11523,11595,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11524,11596,935,NewYear,[2-3],Standard,[360-500],[3-4],False
11525,11598,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
11526,11599,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11527,11600,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11528,11601,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11529,11602,778,OffSeason,[0-1],Standard,[260-360],[3-4],False
11530,11604,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11531,11605,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11532,11606,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11533,11607,533,WinterVacation,[4-7],Standard,[160-260],[5-inf],True
11534,11506,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11535,11608,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11536,11609,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
11537,11610,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11538,11611,93,OffSeason,[2-3],Nonref,[160-260],[3-4],True
11539,11612,926,Christmas,[4-7],Nonref,[160-260],[2-2],True
11540,9461,634,NewYear,[2-3],Standard,[260-360],[2-2],False
11541,11613,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11542,11614,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
11543,11615,197,OffSeason,[4-7],Nonref,[160-260],[3-4],True
11544,11514,161,OffSeason,[0-1],Standard,[0-160],[1-1],False
11545,11514,297,OffSeason,[0-1],Standard,[0-160],[3-4],False
11546,11616,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
11547,5161,952,NewYear,[0-1],Nonref,[160-260],[5-inf],False
11548,11617,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11549,11618,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11550,11619,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11551,11620,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11552,11621,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11553,11622,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11554,11623,935,NewYear,[2-3],Standard,[360-500],[3-4],False
11555,11625,203,OffSeason,[0-1],Standard,[0-160],[3-4],True
11556,11626,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True
11557,11627,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11558,11628,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11559,11629,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
11560,11630,613,Christmas,[4-7],Nonref,[260-360],[3-4],True
11561,11631,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11562,9148,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11563,11632,533,WinterVacation,[4-7],Standard,[160-260],[5-inf],True
11564,11633,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
11565,11634,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
11566,11635,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11567,11636,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
11568,11627,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11569,11359,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11570,11637,62,OffSeason,[4-7],Standard,[160-260],[2-2],True
11571,11638,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11572,5315,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
11573,11639,953,Christmas,[2-3],Nonref,[260-360],[2-2],True
11574,11640,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11575,7037,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11576,11642,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11577,11643,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True
11578,7222,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False
11579,7648,570,OffSeason,[0-1],Nonref,[0-160],[2-2],True
11580,11646,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11581,11647,38,OffSeason,[2-3],Standard,[0-160],[3-4],False
11582,11648,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11583,11649,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11584,6798,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
11585,11650,58,OffSeason,[2-3],Nonref,[0-160],[2-2],False
11586,11651,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11587,11652,137,OffSeason,[2-3],Nonref,[0-160],[5-inf],True
11588,11653,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
11589,11654,48,WinterVacation,[2-3],Standard,[0-160],[3-4],True
11590,11655,618,Christmas,[4-7],Standard,[160-260],[2-2],True
11591,11656,531,OffSeason,[0-1],Nonref,[0-160],[2-2],False
11592,11657,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11593,7688,573,OffSeason,[0-1],Standard,[160-260],[5-inf],True
11594,11658,675,Christmas,[2-3],Nonref,[160-260],[2-2],True
11595,11659,137,OffSeason,[2-3],Nonref,[0-160],[5-inf],True
11596,11660,253,OffSeason,[0-1],Standard,[0-160],[2-2],False
11597,11661,28,OffSeason,[4-7],Standard,[0-160],[3-4],False
11598,11662,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
11599,11663,579,NewYear,[2-3],Nonref,[160-260],[3-4],True
11600,11664,715,WinterVacation,[4-7],Standard,[160-260],[5-inf],False
11601,11665,678,Christmas,[2-3],Standard,[160-260],[3-4],True
11602,11666,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
11603,11666,129,OffSeason,[2-3],Nonref,[0-160],[3-4],False
11604,11667,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
11605,11668,946,NewYear,[2-3],Standard,[360-500],[2-2],False
11606,7993,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11607,11669,128,WinterVacation,[2-3],Standard,[160-260],[1-1],False
11608,11670,533,WinterVacation,[4-7],Standard,[160-260],[5-inf],True
11609,11671,47,WinterVacation,[2-3],Standard,[0-160],[2-2],True
11610,8409,634,NewYear,[2-3],Standard,[260-360],[2-2],False
11611,11672,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11612,11673,636,NewYear,[2-3],Nonref,[160-260],[2-2],True
11613,11674,954,NewYear,[2-3],Nonref,[360-500],[2-2],False
11614,11676,45,WinterVacation,[4-7],Standard,[0-160],[3-4],False
11615,11677,533,WinterVacation,[4-7],Standard,[160-260],[5-inf],True
11616,11584,21,OffSeason,[2-3],Standard,[0-160],[2-2],False
11617,11678,915,NewYear,[4-7],Nonref,[260-360],[2-2],True
11618,11679,170,OffSeason,[4-7],Nonref,[0-160],[1-1],True
11619,11680,731,WinterVacation,[4-7],Standard,[0-160],[2-2],False
11620,11648,20,OffSeason,[2-3],Standard,[0-160],[5-inf],False
11621,4335,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
11622,11681,935,NewYear,[2-3],Standard,[360-500],[3-4],False
11623,11682,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11624,11683,678,Christmas,[2-3],Standard,[160-260],[3-4],True
11625,11684,47,WinterVacation,[2-3],Standard,[0-160],[2-2],True
11626,11686,573,OffSeason,[0-1],Standard,[160-260],[5-inf],True
11627,11687,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
11628,11688,571,OffSeason,[0-1],Nonref,[0-160],[3-4],True
11629,11689,212,OffSeason,[0-1],Standard,[0-160],[2-2],True
